date,open,high,low,close,volume,rsi_7,macd,bollinger
2016-08-01,26.102501,26.5375,26.102501,26.512501,152671600,80.87110683738156,0.46460833666156276,24.7661251
2016-08-02,26.512501,26.5175,26.0,26.120001,135266400,67.90186562181702,0.49586951810606195,24.8847502
2016-08-03,26.202499,26.459999,26.192499,26.4475,120810400,72.23615495754808,0.5408362384046761,25.0130002
2016-08-04,26.395,26.5,26.32,26.467501,109634800,72.50072934851474,0.5714987202522508,25.1371252
2016-08-05,26.567499,26.9125,26.545,26.870001,162213600,77.52836530921047,0.6211174884205555,25.27212525
2016-08-08,26.879999,27.092501,26.790001,27.092501,112148800,79.89854397605839,0.6706636174593079,25.41450025
2016-08-09,27.057501,27.235001,27.002501,27.202499,105260800,81.05127498288101,0.710613688729449,25.5568752
2016-08-10,27.1775,27.225,26.940001,27.0,96034000,72.16331996381044,0.7176616740410431,25.696000150000003
2016-08-11,27.129999,27.2325,26.9625,26.9825,109938000,71.3741960905943,0.7136091078431086,25.810250149999995
2016-08-12,26.945,27.110001,26.945,27.045,74641600,72.6216505439034,0.7072874778265685,25.927750149999998
2016-08-15,27.035,27.385,27.02,27.370001,103472800,78.34631764718415,0.7202003833369588,26.0483752
2016-08-16,27.407499,27.557501,27.3025,27.344999,135177600,76.90312663724363,0.7201154587842709,26.1672501
2016-08-17,27.275,27.342501,27.084999,27.305,101424000,74.34695743112862,0.7086516750602705,26.283000100000002
2016-08-18,27.307501,27.4,27.254999,27.27,87938800,71.90699879225255,0.6888022527687063,26.4036251
2016-08-19,27.192499,27.422501,27.09,27.34,101472400,73.90524617860903,0.6709851583491755,26.537375049999998
2016-08-22,27.215,27.275,26.9625,27.127501,103280800,59.0336826053924,0.6324278546489772,26.677000149999998
2016-08-23,27.147499,27.33,27.1325,27.2125,85030800,62.550361456638015,0.6017925328935654,26.82925015
2016-08-24,27.1425,27.1875,26.92,27.0075,94700400,50.38118932905299,0.5545791892630447,26.892750200000002
2016-08-25,26.8475,26.969999,26.67,26.8925,100344800,44.690821769653645,0.5020948979369848,26.93312525
2016-08-26,26.852501,26.987499,26.577499,26.735001,111065200,37.85858335132711,0.4426888246993421,26.9672503
2016-08-29,26.655001,26.860001,26.5725,26.705,99881200,36.61463014432618,0.38870747586986454,26.97687525
2016-08-30,26.450001,26.625,26.375,26.5,99455600,29.014518490362548,0.32563140512459654,26.9958752
2016-08-31,26.415001,26.6425,26.41,26.525,118649600,31.05075296521612,0.2744962339694794,26.999750199999994
2016-09-01,26.535,26.700001,26.405001,26.682501,106806000,43.05657577303362,0.24386908581125866,27.010500199999996
2016-09-02,26.924999,27.0,26.705,26.932501,107210000,56.941047121941665,0.23703734197435367,27.013625199999996
2016-09-06,26.975,27.075001,26.877501,26.924999,107521600,56.45909541182874,0.2283851057263533,27.0052501
2016-09-07,26.9575,27.190001,26.7675,27.09,169457200,64.22826184996745,0.23216608182007548,26.999625150000004
2016-09-08,26.8125,26.817499,26.309999,26.379999,212008000,33.87978876093676,0.17584436130295344,26.968625100000004
2016-09-09,26.16,26.43,25.782499,25.782499,186228000,23.143309688885637,0.08204991518494964,26.90862505
2016-09-12,25.6625,26.43,25.6325,26.360001,181171200,43.377045909525144,0.05369773187101501,26.874375099999998
2016-09-13,26.877501,27.1975,26.809999,26.987499,248704800,57.54553208310509,0.08092936338435663,26.85525
2016-09-14,27.182501,28.2575,27.15,27.942499,443554800,70.60534821275485,0.17752475145453417,26.885125
2016-09-15,28.465,28.932501,28.372499,28.8925,359934400,78.33867233165915,0.3269653802678718,26.964499999999997
2016-09-16,28.780001,29.032499,28.51,28.73,319547600,74.4309170799028,0.42735942984791464,27.0375
2016-09-19,28.797501,29.045,28.3125,28.395,188092000,66.45768199542911,0.4744218968425642,27.090249999999997
2016-09-20,28.262501,28.530001,28.127501,28.3925,138057200,66.39575735130491,0.5056882525011339,27.153499950000004
2016-09-21,28.4625,28.497499,28.110001,28.387501,144012800,66.25174307152969,0.5240230752820452,27.212249999999994
2016-09-22,28.5875,28.735001,28.5,28.655001,124296000,70.27660576127403,0.5537552233265579,27.29462505
2016-09-23,28.605,28.6975,27.887501,28.1775,209924800,56.294747731804954,0.5326477926112752,27.35887505
2016-09-26,27.91,28.3475,27.887501,28.219999,119477600,57.17937101962217,0.5134308050980287,27.433124949999996
2016-09-27,28.25,28.295,28.084999,28.272499,98429600,58.39308847492452,0.49671173163212146,27.5114999
2016-09-28,28.422501,28.66,28.3575,28.487499,118564400,63.35556566783559,0.4951032070462169,27.61087485
2016-09-29,28.290001,28.450001,27.950001,28.045,143548000,49.25077269020626,0.4529016996692654,27.686874850000002
2016-09-30,28.115,28.342501,27.950001,28.262501,145516400,54.99625336772833,0.432027074805049,27.76587485
2016-10-03,28.1775,28.262501,28.07,28.129999,86807200,50.90055978224908,0.4001789661529749,27.82574975
2016-10-04,28.264999,28.577499,28.157499,28.25,118947200,54.48222202080315,0.38023902956057753,27.891999799999997
2016-10-05,28.35,28.415001,28.172501,28.262501,85812400,54.88222428355455,0.36128059457154293,27.950624849999997
2016-10-06,28.424999,28.584999,28.282499,28.4725,115117200,61.51105154560835,0.3590620190721907,28.055249899999996
2016-10-07,28.577499,28.639999,28.377501,28.514999,97433600,62.801448485141506,0.35662217765164783,28.1918749
2016-10-10,28.754999,29.1875,28.68,29.012501,144944000,74.48446271184142,0.3903333198133119,28.3244999
2016-10-11,29.424999,29.672501,29.049999,29.075001,256164000,75.60730964033709,0.4172826953552118,28.428874999999998
2016-10-12,29.3375,29.495001,29.1875,29.334999,150347200,79.90015566086385,0.4543821013170408,28.498499999999996
2016-10-13,29.1975,29.360001,28.93,29.245001,140769600,74.59834240776036,0.47109111622938826,28.51612505
2016-10-14,29.469999,29.5425,29.282499,29.407499,142608800,77.71350377688283,0.49177646846863965,28.55
2016-10-17,29.3325,29.459999,29.195,29.387501,94499600,76.36882079266857,0.5007833687305201,28.599625050000004
2016-10-18,29.545,29.5525,29.362499,29.3675,98214000,74.8574521882556,0.5005376026253749,28.64837505
2016-10-19,29.3125,29.440001,28.450001,29.280001,80138400,67.98997303144498,0.48766094140196614,28.693000049999995
2016-10-20,29.215,29.344999,29.0825,29.264999,96503200,66.76478533609378,0.4708182587750578,28.723499949999997
2016-10-21,29.202499,29.227501,29.07,29.15,92770800,57.49849456443286,0.44308326516394914,28.77212495
2016-10-24,29.275,29.434999,29.25,29.4125,94154800,68.96810751231556,0.43724435831576614,28.83175
2016-10-25,29.487499,29.59,29.327499,29.5625,192516000,73.69976056299602,0.43965268647384903,28.896250050000003
2016-10-26,28.577499,28.924999,28.327499,28.897499,264536800,41.20420364874808,0.3834807534185174,28.91675005
2016-10-27,28.8475,28.965,28.525,28.620001,138248000,33.92253993072106,0.3129646605299392,28.945500099999997
2016-10-28,28.467501,28.8025,28.362499,28.43,151446800,29.726194528119336,0.23899368563968437,28.953875050000004
2016-10-31,28.4125,28.557501,28.299999,28.385,105677600,28.743702595653247,0.17472589977820618,28.966625100000005
2016-11-01,28.365,28.442499,27.6325,27.872499,175303200,19.972612858162506,0.08149919689781271,28.947750050000003
2016-11-02,27.85,28.0875,27.807501,27.897499,113326800,21.3386556042163,0.009523869035422905,28.92949995
2016-11-03,27.745001,27.865,27.387501,27.4575,107730400,15.80059632525601,-0.08207522680019252,28.878749950000003
2016-11-04,27.1325,27.5625,27.0275,27.209999,123348000,13.501104351290877,-0.1726492394713901,28.813499950000004
2016-11-07,27.52,27.627501,27.365,27.602501,130240000,31.850867329384698,-0.21033357145628173,28.74299995
2016-11-08,27.577499,27.93,27.424999,27.764999,97016800,38.18472946412007,-0.22449856578681704,28.677499849999997
2016-11-09,27.469999,27.83,27.012501,27.719999,236705600,37.07156215546003,-0.23662785119350715,28.596749850000002
2016-11-10,27.772499,27.772499,26.4575,26.9475,228538000,23.405947825954186,-0.30505809074356094,28.481874800000003
2016-11-11,26.780001,27.217501,26.637501,27.1075,136575600,29.670561171100275,-0.3424315480463811,28.36687485
2016-11-14,26.9275,26.952499,26.02,26.4275,204702000,21.10970628589004,-0.42205540720902945,28.2188748
2016-11-15,26.6425,26.92,26.540001,26.7775,129058000,32.759728526845265,-0.4517087964993145,28.0893748
2016-11-16,26.674999,27.557501,26.65,27.497499,235362000,50.35480147538918,-0.4123580126498396,28.0002497
2016-11-17,27.452499,27.5875,27.2075,27.487499,110528000,50.1421933602695,-0.3776261106293113,27.9113747
2016-11-18,27.43,27.635,27.415001,27.514999,113715600,50.808552009522614,-0.3439173428282807,27.82962465
2016-11-21,27.530001,27.997499,27.502501,27.932501,117058400,60.2244846247016,-0.2802830507581966,27.7556247
2016-11-22,27.987499,28.105,27.85,27.950001,103862000,60.59335137933828,-0.22583700368610238,27.674999749999994
2016-11-23,27.84,27.877501,27.5825,27.807501,109705600,55.687285735334385,-0.1919737245990092,27.620499849999998
2016-11-25,27.782499,27.967501,27.737499,27.9475,45903600,59.450434958267344,-0.15208691933591467,27.586874799999997
2016-11-28,27.8575,28.1175,27.8475,27.8925,108776000,57.22313217933683,-0.12349085345358901,27.559999799999996
2016-11-29,27.695,28.0075,27.5175,27.865,114115200,55.99929518375208,-0.10187295735257962,27.533999799999997
2016-11-30,27.9,28.049999,27.567499,27.629999,144649200,46.157430637869645,-0.10252143240333211,27.5218748
2016-12-01,27.592501,27.735001,27.2575,27.372499,148347600,37.68962387653298,-0.12240247203109433,27.495624799999995
2016-12-02,27.2925,27.522499,27.2125,27.475,106112000,42.58153491206875,-0.12840716721488477,27.4964998
2016-12-05,27.5,27.5075,27.0625,27.2775,137298000,36.193909238672624,-0.14740335669260318,27.499874849999998
2016-12-06,27.375,27.59,27.297501,27.487499,104782000,46.204525318617335,-0.14385454381398333,27.494124749999997
2016-12-07,27.315001,27.797501,27.290001,27.7575,119994800,56.452858892938444,-0.1178962255322844,27.4937498
2016-12-08,27.715,28.1075,27.65,28.030001,108273200,64.43140466204967,-0.07447699353913606,27.509249899999997
2016-12-09,28.077499,28.674999,28.077499,28.487499,137610400,73.82479027747492,-0.0031147691167099367,27.58624985
2016-12-12,28.3225,28.75,28.122499,28.325001,105497600,66.5426182863642,0.039868498098780236,27.6471249
2016-12-13,28.459999,28.98,28.4375,28.797501,174935200,74.93126221136419,0.11078281289042025,27.76562495
2016-12-14,28.76,29.049999,28.745001,28.797501,136127200,74.93126221136419,0.16507997903326554,27.866625
2016-12-15,28.844999,29.182501,28.807501,28.955,186098000,77.49168858131294,0.2183032632872539,27.939500050000003
2016-12-16,29.1175,29.125,28.9125,28.9925,177404400,78.11266202043349,0.2605060841325475,28.014750099999997
2016-12-19,28.950001,29.344999,28.9375,29.16,111117600,80.86382088799624,0.3039640653175155,28.097000149999996
2016-12-20,29.184999,29.375,29.17,29.237499,85700000,82.07971489339451,0.3407306196325983,28.16225005
2016-12-21,29.200001,29.35,29.195,29.264999,95132800,82.53901094806834,0.3678470867497481,28.227999950000005
2016-12-22,29.0875,29.127501,28.91,29.0725,104343600,68.25296898773955,0.3695441468928138,28.291249900000004
2016-12-23,28.897499,29.129999,28.897499,29.129999,56998000,70.05889160833911,0.3712492379235037,28.35037485
2016-12-27,29.129999,29.450001,29.122499,29.315001,73187600,75.32726189734392,0.3831123692105294,28.421499900000004
2016-12-28,29.379999,29.504999,29.049999,29.190001,83623600,66.15175310674653,0.3780693823931216,28.48774995
2016-12-29,29.112499,29.2775,29.1,29.182501,60158000,65.59247217325124,0.3692115507567699,28.56537505
2016-12-30,29.1625,29.299999,28.8575,28.955,122345200,50.486926320441356,0.33991588721539046,28.6445001
2017-01-03,28.950001,29.0825,28.690001,29.0375,115127600,54.88277036826452,0.3196709555266679,28.7226251
2017-01-04,28.9625,29.127501,28.9375,29.004999,84472400,52.731085500906715,0.29757389559360803,28.809000049999998
2017-01-05,28.98,29.215,28.952499,29.1525,88774400,60.856527906412644,0.2886366902831625,28.892250100000002
2017-01-06,29.195,29.540001,29.1175,29.477501,127007600,72.85254414533443,0.3042713050367034,28.97825015
2017-01-09,29.487499,29.8575,29.485001,29.747499,134247600,79.06952382192479,0.33459146981470766,29.06412505
2017-01-10,29.692499,29.844999,29.575001,29.7775,97848400,79.67298035370754,0.35692681863149645,29.1286251
2017-01-11,29.684999,29.9825,29.65,29.9375,110354400,82.76480060253968,0.3831220142157967,29.20925005
2017-01-12,29.725,29.825001,29.5525,29.8125,108344800,72.68764532609295,0.38930774278793123,29.26
2017-01-13,29.7775,29.905001,29.702499,29.76,104447600,68.59520713088973,0.3855295216659549,29.30812495
2017-01-17,29.584999,30.059999,29.555,30.0,137759200,75.84759007676679,0.3973211772351597,29.36037495
2017-01-18,30.0,30.125,29.9275,29.997499,94852000,75.63523717137616,0.4018322671855614,29.4106249
2017-01-19,29.85,30.022499,29.842501,29.945,102389200,70.78208508033413,0.3965993574066964,29.449874900000005
2017-01-20,30.112499,30.112499,29.932501,30.0,130391600,72.90688080747924,0.39236731290865023,29.48799995
2017-01-23,30.0,30.202499,29.942499,30.02,88200800,73.71773877336888,0.3861756277559536,29.52575
2017-01-24,29.887501,30.025,29.875,29.9925,92844000,70.34065617399665,0.37472999833141074,29.571749999999998
2017-01-25,30.105,30.525,30.07,30.469999,129510400,84.61666380736656,0.39958328583831815,29.638749999999998
2017-01-26,30.4175,30.610001,30.4,30.485001,105350400,84.8833643279861,0.41569831980141103,29.697249999999997
2017-01-27,30.535,30.5875,30.4,30.487499,82251600,84.93410524641959,0.42378602652689423,29.762124899999996
2017-01-30,30.2325,30.407499,30.165001,30.407499,121510000,75.46918071207,0.41891131212062405,29.8233748
2017-01-31,30.2875,30.3475,30.155001,30.3375,196804000,67.76081519204828,0.40473420753314926,29.892499799999996
2017-02-01,31.7575,32.622501,31.752501,32.1875,447940000,92.23028332226643,0.5365927813460019,30.049999800000002
2017-02-02,31.995001,32.3475,31.945,32.1325,134841600,89.86454551350468,0.6293982989333209,30.206374850000003
2017-02-03,32.077499,32.297501,32.040001,32.27,98029200,90.57003409471798,0.7059052053173076,30.36224985
2017-02-06,32.282501,32.625,32.224998,32.572498,107383600,91.9993790555255,0.7819329045604029,30.516999699999996
2017-02-07,32.634998,33.022499,32.612499,32.8825,152735200,93.22683847455137,0.8573173537729666,30.673749750000002
2017-02-08,32.837502,33.055,32.805,33.009998,92016400,93.69125940530269,0.9167800264748642,30.83537465
2017-02-09,32.912498,33.112499,32.779999,33.105,113399600,94.0461499355898,0.9604984620507047,30.99374965
2017-02-10,33.115002,33.235001,33.012501,33.029999,80262000,89.41343461495805,0.9778219604414602,31.1546246
2017-02-13,33.27,33.455002,33.1875,33.322498,92141600,91.35175913894989,1.0035844852724871,31.3327495
2017-02-14,33.3675,33.772499,33.3125,33.755001,132904800,93.42764673323003,1.0468336031854264,31.52049955
2017-02-15,33.880001,34.067501,33.654999,33.877499,142492400,93.9106330902338,1.0785604322831936,31.71449955
2017-02-16,33.9175,33.974998,33.709999,33.837502,90338400,91.35332224789033,1.0879357037155373,31.909124650000003
2017-02-17,33.775002,33.9575,33.775002,33.93,88792800,91.94512790751276,1.0902616320033864,32.105624649999996
2017-02-21,34.057499,34.1875,33.994999,34.174999,98028800,93.35131833952079,1.099203386280152,32.313374599999996
2017-02-22,34.107498,34.279999,34.0275,34.2775,83347600,93.87337469900145,1.1018592178499205,32.5276246
2017-02-23,34.345001,34.369999,34.075001,34.1325,83152800,83.10400041863082,1.0798162457994493,32.710749650000004
2017-02-24,33.977501,34.165001,33.82,34.165001,87106400,83.59611943754634,1.0528331851240154,32.89474965
2017-02-27,34.285,34.360001,34.07,34.232498,81029600,84.67743456904658,1.025078887613354,33.0819996
2017-02-28,34.27,34.360001,34.174999,34.247501,93931600,84.93495782939222,0.9928490774541459,33.273999700000005
2017-03-01,34.4725,35.037498,34.400002,34.947498,145658400,92.13252051299818,1.0121234988114125,33.5044996
2017-03-02,35.0,35.07,34.689999,34.740002,104844000,79.06844603716468,0.9991379827943305,33.632124700000006
2017-03-03,34.695,34.9575,34.647499,34.945,84432400,82.00887505127227,0.9939310744300087,33.7727497
2017-03-06,34.842499,34.942501,34.650002,34.834999,87000000,75.37972884478995,0.9697497294217285,33.90099965
2017-03-07,34.764999,34.994999,34.697498,34.880001,69785200,76.29432838491049,0.9433428553619976,34.0163748
2017-03-08,34.737499,34.950001,34.705002,34.75,74828800,67.80520496964206,0.9015329129464007,34.109749799999996
2017-03-09,34.685001,34.697498,34.262501,34.669998,88623600,62.78921576952254,0.8521200302795222,34.1927498
2017-03-10,34.8125,34.84,34.66,34.785,78451200,66.89619758082544,0.812869412460401,34.2767498
2017-03-13,34.712502,34.857498,34.705002,34.799999,69686800,67.44296484708238,0.7740505362492911,34.3652498
2017-03-14,34.825001,34.912498,34.709999,34.747501,61236400,63.181657276286955,0.7306279234200872,34.43649995
2017-03-15,34.852501,35.1875,34.7575,35.115002,102767200,75.71385746185126,0.7175974327599448,34.5045
2017-03-16,35.18,35.255001,35.064999,35.172501,76928000,77.1345231960871,0.7037974251742511,34.5692501
2017-03-17,35.25,35.25,34.9725,34.997501,175540000,63.86840194397967,0.6710048559811881,34.62725005
2017-03-20,35.099998,35.375,35.057499,35.365002,86168000,74.57971729247855,0.6669822122432549,34.69900015
2017-03-21,35.5275,35.700001,34.932499,34.959999,158119600,53.99806156273879,0.6239216997734403,34.738250150000006
2017-03-22,34.962502,35.400002,34.939999,35.355,103440800,64.99123561478194,0.6145846635104917,34.79212515
2017-03-23,35.314999,35.395,35.1525,35.23,81385200,59.72208580572485,0.590293997908347,34.84700015
2017-03-24,35.375,35.435001,35.087502,35.16,89582400,56.7178085400524,0.5589518069333579,34.8967501
2017-03-27,34.8475,35.305,34.654999,35.220001,94300400,58.790840688581106,0.5328125427001495,34.94612525
2017-03-28,35.227501,36.009998,35.154999,35.950001,133499200,75.46843057316167,0.5644947426006226,35.03125025
2017-03-29,35.919998,36.122501,35.797501,36.029999,116760000,76.67529570693101,0.589265597307822,35.085375299999995
2017-03-30,36.047501,36.125,35.875,35.982498,84829200,74.14829710606183,0.5981684310834652,35.147500099999995
2017-03-31,35.93,36.067501,35.752499,35.915001,78646800,70.30701075767664,0.5929424754252537,35.196000149999996
2017-04-03,35.927502,36.029999,35.762501,35.924999,79942800,70.57048253092616,0.5828884477679637,35.25050015
2017-04-04,35.8125,36.2225,35.7925,36.192501,79565600,76.95372801963094,0.5897079480618999,35.31612515
2017-04-05,36.055,36.365002,35.952499,36.005001,110871600,65.36071716102398,0.5733732779439151,35.378875199999996
2017-04-06,36.072498,36.130001,35.862499,35.915001,84596000,60.27565200002375,0.5468618038863013,35.44112535
2017-04-07,35.932499,36.044998,35.817501,35.834999,66688800,55.77548919169177,0.5134767367028559,35.4936253
2017-04-10,35.900002,35.970001,35.724998,35.7925,75733600,53.30882474564784,0.4780785246736272,35.54325035
2017-04-11,35.735001,35.837502,35.014999,35.407501,121517600,36.32861083313441,0.414184523514848,35.576250349999995
2017-04-12,35.400002,35.537498,35.252499,35.450001,81400000,38.837632740798384,0.3627953827378576,35.59300029999999
2017-04-13,35.477501,35.595001,35.262501,35.262501,71291600,32.288708907168015,0.3034415501320993,35.59750029999999
2017-04-17,35.369999,35.470001,35.217499,35.4575,66328400,43.789166386434445,0.26903671204915014,35.62050025
2017-04-18,35.352501,35.509998,35.2775,35.299999,58790000,37.74770151020939,0.22645122680410879,35.6172501
2017-04-19,35.470001,35.5,35.112499,35.169998,69313600,33.32078826330836,0.18013543948330835,35.627750049999996
2017-04-20,35.305,35.73,35.290001,35.610001,93278400,54.42578967532371,0.1768952706196174,35.640500100000004
2017-04-21,35.610001,35.669998,35.462502,35.567501,69283600,52.5514024271336,0.16895046287034887,35.65737515
2017-04-24,35.875,35.987499,35.794998,35.91,68537200,64.15717349308079,0.18812239454405244,35.69487515
2017-04-25,35.977501,36.224998,35.967499,36.1325,75486000,69.76264244555313,0.21874858153007892,35.740500100000006
2017-04-26,36.1175,36.150002,35.845001,35.919998,80164800,59.41004394892369,0.22329886955012057,35.73899995
2017-04-27,35.98,36.040001,35.827499,35.947498,56985200,60.299528831847944,0.22651292575329052,35.7348749
2017-04-28,36.022499,36.075001,35.817501,35.912498,83441600,58.3992836057089,0.2236576942799502,35.731374900000006
2017-05-01,36.275002,36.799999,36.240002,36.645,134411600,76.48953284141413,0.2773050919087652,35.76787485
2017-05-02,36.884998,37.022499,36.709999,36.877499,181408800,79.75031041241994,0.3347232855848006,35.81549985
2017-05-03,36.397499,36.872501,36.067501,36.764999,182788000,73.95958953948816,0.3669201805095028,35.844124750000006
2017-05-04,36.630001,36.785,36.452499,36.6325,93487600,67.2499514964941,0.37739452062988477,35.8754997
2017-05-05,36.689999,37.244999,36.689999,37.240002,109310800,77.9501550788124,0.42976181820990433,35.94174975
2017-05-08,37.2575,38.424999,37.2575,38.252499,195009600,86.51625874497098,0.5466617485850165,36.062624750000005
2017-05-09,38.467499,38.720001,38.362499,38.497501,156521600,87.84890774800975,0.6515645686956049,36.1978748
2017-05-10,38.407501,38.485001,38.0275,38.314999,103222800,80.9002632722705,0.711769586517903,36.3432497
2017-05-11,38.112499,38.517502,38.077499,38.487499,109020400,82.4325521832837,0.7645881094667999,36.495124600000004
2017-05-12,38.674999,39.105,38.6675,39.025002,130108000,86.39914818210852,0.8401346205012103,36.68324965
2017-05-15,39.002499,39.162498,38.762501,38.924999,104038800,82.36252796472621,0.8817718514198987,36.8566246
2017-05-16,38.985001,39.014999,38.68,38.8675,80194000,79.85970470194961,0.8997581166533948,37.034999649999996
2017-05-17,38.400002,38.642502,37.427502,37.5625,203070800,44.252615669766016,0.7994937020454174,37.154624749999996
2017-05-18,37.817501,38.334999,37.782501,38.134998,134272800,54.61056532752872,0.7574972780415052,37.2808746
2017-05-19,38.345001,38.494999,38.157501,38.264999,107843200,56.73995795856576,0.7263320993712981,37.4157495
2017-05-22,38.5,38.645,38.227501,38.497501,91865600,60.59702167050603,0.7121848158049318,37.545124550000004
2017-05-23,38.724998,38.724998,38.327499,38.450001,79675600,59.33605885887448,0.689195521662576,37.6609996
2017-05-24,38.459999,38.5425,38.1675,38.334999,76712000,56.04205843172886,0.6541559376859425,37.78174965
2017-05-25,38.432499,38.587502,38.2575,38.467499,76942400,59.09447760159484,0.6298183042263403,37.9077497
2017-05-26,38.5,38.560001,38.327499,38.4025,87710400,56.83573925649118,0.5983878357981496,38.0322498
2017-05-30,38.355,38.607498,38.3325,38.4175,80507600,57.27541073784437,0.5681401715219465,38.1208748
2017-05-31,38.4925,38.5425,38.095001,38.189999,97804800,48.52875591771129,0.519819099265419,38.18649979999999
2017-06-01,38.2925,38.3325,38.055,38.294998,65616400,52.43957848844789,0.4844128335457327,38.26299975
2017-06-02,38.395,38.862499,38.2225,38.862499,111082800,67.84515909101447,0.4964232426423294,38.3744997
2017-06-05,38.584999,38.612499,38.365002,38.482498,101326800,54.14424417917945,0.469862392303277,38.4366245
2017-06-06,38.474998,38.952499,38.445,38.612499,106499600,57.5645741938197,0.45406850223930917,38.4546245
2017-06-07,38.755001,38.994999,38.619999,38.842499,84278400,63.22619362401992,0.45486738036881036,38.471874400000004
2017-06-08,38.8125,38.884998,38.599998,38.747501,85003200,59.406905230130974,0.4427314201526755,38.4934995
2017-06-09,38.797501,38.797501,36.505001,37.244999,259530800,28.093215195091446,0.308320107502972,38.4313745
2017-06-12,36.435001,36.522499,35.627499,36.355,289229200,20.592183901344086,0.1285014083329301,38.2978744
2017-06-13,36.790001,36.862499,36.287498,36.647499,136661600,27.966714959367735,0.009486662164583493,38.1839994
2017-06-14,36.875,36.875,35.959999,36.290001,126124800,24.69632520994874,-0.11238497841933537,38.05512445
2017-06-15,35.830002,36.119999,35.552502,36.072498,128661600,22.80355038493495,-0.22393838368115837,37.98062435
2017-06-16,35.945,36.125,35.549999,35.567501,201444400,18.883292237490593,-0.3490704318642841,37.8522495
2017-06-19,35.915001,36.685001,35.915001,36.584999,130165600,42.22925239706327,-0.3619624191090125,37.7682495
2017-06-20,36.717499,36.717499,36.235001,36.252499,99600400,38.05379312351836,-0.3944622675872651,37.6559994
2017-06-21,36.380001,36.517502,36.1525,36.467499,85063200,42.35367094370983,-0.3982788181888921,37.556874300000004
2017-06-22,36.442501,36.674999,36.279999,36.407501,76425200,41.417678689377986,-0.4015163684529668,37.4604994
2017-06-23,36.282501,36.790001,36.2775,36.57,141757600,45.24146592070129,-0.3865143423812043,37.36562445
2017-06-26,36.7925,37.07,36.345001,36.455002,102769600,42.92804510971204,-0.37952952603002643,37.26824955
2017-06-27,36.252499,36.540001,35.904999,35.932499,99047600,33.773457533772614,-0.4114131197602475,37.1439995
2017-06-28,36.122501,36.5275,35.790001,36.4575,88329600,47.01817546996681,-0.3898242530843774,37.057374550000006
2017-06-29,36.177502,36.282501,35.57,35.919998,125997600,37.95220351097253,-0.4113451096422054,36.93862455
2017-06-30,36.112499,36.240002,35.945,36.005001,92096400,40.08374702712444,-0.4167376199408821,36.79574965
2017-07-03,36.220001,36.325001,35.775002,35.875,57111200,37.76870357297054,-0.426583824648489,36.66537475
2017-07-05,35.922501,36.197498,35.68,36.022499,86278400,42.1884241654369,-0.41767043147468996,36.53587475
2017-07-06,35.755001,35.875,35.602501,35.682499,96515200,35.4228311912766,-0.43304973390007007,36.377874750000004
2017-07-07,35.724998,36.1875,35.724998,36.044998,76806800,46.16211333015253,-0.4112467060692424,36.2427496
2017-07-10,36.0275,36.487499,35.842499,36.264999,84362400,51.833695283071755,-0.37192805228647075,36.193749600000004
2017-07-11,36.182499,36.462502,36.095001,36.3825,79127200,54.800657544672205,-0.32751104374114703,36.1951246
2017-07-12,36.467499,36.544998,36.205002,36.435001,99538000,56.20685915180828,-0.28479095962454437,36.184499699999996
2017-07-13,36.375,37.122501,36.360001,36.942501,100797600,67.58122773402515,-0.2075909967454379,36.2171247
2017-07-14,36.9925,37.3325,36.8325,37.259998,80528400,72.74750630702552,-0.119413589968417,36.2764997
2017-07-17,37.205002,37.724998,37.142502,37.389999,95174000,74.67537782811924,-0.03859743833435658,36.367624600000006
2017-07-18,37.299999,37.532501,37.1675,37.52,71475200,76.6061060571065,0.03553036637420348,36.41437465
2017-07-19,37.619999,37.855,37.487499,37.755001,83692000,79.8465041566837,0.1119493203039923,36.48949975000001
2017-07-20,37.875,37.935001,37.547501,37.584999,68974800,71.48917947978633,0.15698453127116352,36.54537475
2017-07-21,37.497501,37.610001,37.220001,37.567501,105010400,70.60180215707295,0.1890836791084496,36.60337475
2017-07-24,37.645,38.110001,37.474998,38.022499,85972800,78.64374492370106,0.24837392109939316,36.6759997
2017-07-25,37.950001,38.459999,37.950001,38.185001,75415600,80.82890474795892,0.304959040367514,36.76249965
2017-07-26,38.337502,38.482498,38.264999,38.365002,63124000,83.06780327396112,0.36017584845087924,36.8841248
2017-07-27,38.4375,38.497501,36.825001,37.639999,129905200,53.6343078168905,0.3414973152005132,36.94324975
2017-07-28,37.4725,37.557499,37.297501,37.375,68854800,46.59401853447747,0.3018319080647558,37.01599985
2017-07-31,37.474998,37.5825,37.032501,37.182499,79383600,41.929536444944056,0.2519591371399912,37.074874750000006
2017-08-01,37.275002,37.555,37.102501,37.512501,141474400,51.61674622652192,0.23633864553637096,37.1567498
2017-08-02,39.82,39.9375,39.040001,39.285,279747200,76.34469744960234,0.3628029823650323,37.319874850000005
2017-08-03,39.262501,39.302502,38.755001,38.892502,108389200,67.44018662094044,0.42643983905568916,37.480374999999995
2017-08-04,39.017502,39.349998,38.922501,39.0975,82239600,69.60068502948866,0.4877911787528646,37.633000100000004
2017-08-07,39.264999,39.73,39.1675,39.702499,87481200,75.25427225096017,0.5785616223474861,37.804875100000004
2017-08-08,39.650002,40.4575,39.567501,40.02,144823600,77.78394567678782,0.6684124870173775,37.9867501
